#step	w	sigma	tau	rho	neglogP	neglogP_Nterms	neglogP_Kterms
452	4.615515e+00	3.720723e-02	1.731878e-02	4.900000e-01	-3.138707e+03	-2.780562e+03	-3.581447e+02
453	4.551705e+00	3.694913e-02	1.731878e-02	4.900000e-01	-3.138431e+03	-2.780480e+03	-3.579514e+02
454	4.896115e+00	3.694913e-02	1.669854e-02	4.800000e-01	-3.138241e+03	-2.779436e+03	-3.588056e+02
455	4.727408e+00	3.630697e-02	1.669854e-02	4.900000e-01	-3.137069e+03	-2.778782e+03	-3.582871e+02
456	4.781575e+00	3.651438e-02	1.669854e-02	4.900000e-01	-3.137520e+03	-2.779064e+03	-3.584560e+02
457	4.381049e+00	3.651438e-02	1.744516e-02	4.800000e-01	-3.137753e+03	-2.780315e+03	-3.574377e+02
458	4.249844e+00	3.651438e-02	1.771240e-02	4.800000e-01	-3.137766e+03	-2.780730e+03	-3.570352e+02
459	4.478231e+00	3.651438e-02	1.725483e-02	4.900000e-01	-3.137723e+03	-2.780010e+03	-3.577128e+02
460	4.654714e+00	3.722693e-02	1.725483e-02	4.900000e-01	-3.138715e+03	-2.780462e+03	-3.582538e+02
461	4.984178e+00	3.722693e-02	1.667479e-02	4.800000e-01	-3.138539e+03	-2.779482e+03	-3.590569e+02
462	4.746556e+00	3.722693e-02	1.708708e-02	4.900000e-01	-3.138683e+03	-2.780187e+03	-3.584962e+02
463	4.717783e+00	3.722693e-02	1.713911e-02	4.900000e-01	-3.138695e+03	-2.780273e+03	-3.584219e+02
464	4.825245e+00	3.764852e-02	1.713911e-02	4.800000e-01	-3.138929e+03	-2.780191e+03	-3.587386e+02
465	4.715309e+00	3.721716e-02	1.713911e-02	4.700000e-01	-3.138686e+03	-2.780272e+03	-3.584145e+02
466	4.611018e+00	3.680329e-02	1.713911e-02	4.800000e-01	-3.138195e+03	-2.780097e+03	-3.580986e+02
467	4.697377e+00	3.680329e-02	1.698083e-02	4.900000e-01	-3.138149e+03	-2.779832e+03	-3.583175e+02
468	4.843625e+00	3.737181e-02	1.698083e-02	4.800000e-01	-3.138767e+03	-2.780010e+03	-3.587567e+02
469	5.018668e+00	3.737181e-02	1.668207e-02	4.700000e-01	-3.138657e+03	-2.779496e+03	-3.591617e+02
470	4.987737e+00	3.737181e-02	1.673371e-02	4.700000e-01	-3.138680e+03	-2.779586e+03	-3.590937e+02
471	5.010228e+00	3.737181e-02	1.669611e-02	4.600000e-01	-3.138664e+03	-2.779520e+03	-3.591433e+02
472	4.767041e+00	3.737181e-02	1.711669e-02	4.500000e-01	-3.138800e+03	-2.780236e+03	-3.585637e+02
473	4.776699e+00	3.740965e-02	1.711669e-02	4.600000e-01	-3.138823e+03	-2.780231e+03	-3.585922e+02
474	4.812831e+00	3.755087e-02	1.711669e-02	4.700000e-01	-3.138893e+03	-2.780195e+03	-3.586983e+02
475	4.962478e+00	3.813019e-02	1.711669e-02	4.800000e-01	-3.138891e+03	-2.779764e+03	-3.591279e+02
476	4.935662e+00	3.802703e-02	1.711669e-02	4.800000e-01	-3.138925e+03	-2.779873e+03	-3.590521e+02
477	5.147639e+00	3.883504e-02	1.711669e-02	4.800000e-01	-3.138299e+03	-2.778661e+03	-3.596385e+02
478	5.117752e+00	3.883504e-02	1.716659e-02	4.900000e-01	-3.138303e+03	-2.778742e+03	-3.595613e+02
479	5.001662e+00	3.883504e-02	1.736467e-02	4.900000e-01	-3.138304e+03	-2.779056e+03	-3.592483e+02
480	4.978705e+00	3.883504e-02	1.740466e-02	4.900000e-01	-3.138302e+03	-2.779118e+03	-3.591840e+02
481	5.001616e+00	3.883504e-02	1.736475e-02	4.800000e-01	-3.138304e+03	-2.779056e+03	-3.592482e+02
482	5.143766e+00	3.938303e-02	1.736475e-02	4.900000e-01	-3.137420e+03	-2.777793e+03	-3.596275e+02
483	5.199484e+00	3.959576e-02	1.736475e-02	5.000000e-01	-3.136986e+03	-2.777213e+03	-3.597728e+02
484	5.693036e+00	3.959576e-02	1.659498e-02	4.900000e-01	-3.136915e+03	-2.775945e+03	-3.609692e+02
485	5.625939e+00	3.936173e-02	1.659498e-02	4.800000e-01	-3.137375e+03	-2.776578e+03	-3.607971e+02
486	5.609341e+00	3.930362e-02	1.659498e-02	4.800000e-01	-3.137480e+03	-2.776725e+03	-3.607541e+02
487	5.440418e+00	3.930362e-02	1.685064e-02	4.700000e-01	-3.137544e+03	-2.777165e+03	-3.603799e+02
488	5.458882e+00	3.930362e-02	1.682212e-02	4.800000e-01	-3.137539e+03	-2.777116e+03	-3.604226e+02
489	5.181025e+00	3.930362e-02	1.726731e-02	4.700000e-01	-3.137575e+03	-2.777844e+03	-3.597311e+02
490	5.128197e+00	3.910273e-02	1.726731e-02	4.700000e-01	-3.137919e+03	-2.778328e+03	-3.595913e+02
491	5.120876e+00	3.907481e-02	1.726731e-02	4.800000e-01	-3.137964e+03	-2.778392e+03	-3.595718e+02
492	5.020280e+00	3.868911e-02	1.726731e-02	4.900000e-01	-3.138481e+03	-2.779181e+03	-3.593002e+02
493	5.167932e+00	3.868911e-02	1.701885e-02	5.000000e-01	-3.138461e+03	-2.778779e+03	-3.596824e+02
494	5.064852e+00	3.830131e-02	1.701885e-02	5.100000e-01	-3.138790e+03	-2.779391e+03	-3.593990e+02
495	5.112453e+00	3.830131e-02	1.693944e-02	5.200000e-01	-3.138774e+03	-2.779259e+03	-3.595155e+02
496	4.865231e+00	3.830131e-02	1.736449e-02	5.200000e-01	-3.138821e+03	-2.779949e+03	-3.588720e+02
497	4.553558e+00	3.830131e-02	1.794892e-02	5.100000e-01	-3.138742e+03	-2.780829e+03	-3.579135e+02
498	4.337474e+00	3.738150e-02	1.794892e-02	5.000000e-01	-3.138805e+03	-2.781524e+03	-3.572811e+02
499	4.214116e+00	3.684609e-02	1.794892e-02	5.100000e-01	-3.138289e+03	-2.781387e+03	-3.569026e+02
500	4.372573e+00	3.753244e-02	1.794892e-02	5.200000e-01	-3.138875e+03	-2.781489e+03	-3.573864e+02
501	4.674414e+00	3.753244e-02	1.735974e-02	5.100000e-01	-3.138917e+03	-2.780594e+03	-3.583236e+02
502	4.533734e+00	3.696334e-02	1.735974e-02	5.200000e-01	-3.138454e+03	-2.780553e+03	-3.579017e+02
503	4.689822e+00	3.696334e-02	1.706841e-02	5.300000e-01	-3.138398e+03	-2.780077e+03	-3.583208e+02
504	4.498682e+00	3.620226e-02	1.706841e-02	5.200000e-01	-3.136979e+03	-2.779253e+03	-3.577264e+02
505	4.594984e+00	3.620226e-02	1.688860e-02	5.100000e-01	-3.136909e+03	-2.778946e+03	-3.579627e+02
506	4.724783e+00	3.671002e-02	1.688860e-02	5.200000e-01	-3.137967e+03	-2.779599e+03	-3.583680e+02
507	4.785320e+00	3.671002e-02	1.678143e-02	5.100000e-01	-3.137922e+03	-2.779413e+03	-3.585081e+02
508	4.964223e+00	3.738994e-02	1.678143e-02	5.000000e-01	-3.138712e+03	-2.779667e+03	-3.590442e+02
509	5.184882e+00	3.821189e-02	1.678143e-02	5.100000e-01	-3.138780e+03	-2.779105e+03	-3.596743e+02
510	5.260586e+00	3.821189e-02	1.666025e-02	5.000000e-01	-3.138737e+03	-2.778895e+03	-3.598421e+02
511	5.113659e+00	3.767448e-02	1.666025e-02	5.000000e-01	-3.138792e+03	-2.779364e+03	-3.594274e+02
512	5.029657e+00	3.767448e-02	1.679880e-02	5.000000e-01	-3.138847e+03	-2.779606e+03	-3.592408e+02
513	5.030369e+00	3.767715e-02	1.679880e-02	5.000000e-01	-3.138847e+03	-2.779604e+03	-3.592428e+02
514	4.700353e+00	3.767715e-02	1.737852e-02	4.900000e-01	-3.138962e+03	-2.780561e+03	-3.584007e+02
515	5.007063e+00	3.888699e-02	1.737852e-02	4.800000e-01	-3.138235e+03	-2.778972e+03	-3.592623e+02
516	5.028862e+00	3.897155e-02	1.737852e-02	4.900000e-01	-3.138116e+03	-2.778795e+03	-3.593211e+02
517	5.014680e+00	3.891656e-02	1.737852e-02	4.800000e-01	-3.138194e+03	-2.778911e+03	-3.592829e+02
518	4.727203e+00	3.891656e-02	1.789914e-02	4.700000e-01	-3.138103e+03	-2.779692e+03	-3.584112e+02
519	4.658541e+00	3.863289e-02	1.789914e-02	4.600000e-01	-3.138461e+03	-2.780239e+03	-3.582219e+02
520	5.002641e+00	3.863289e-02	1.727259e-02	4.700000e-01	-3.138542e+03	-2.779289e+03	-3.592520e+02
521	4.851913e+00	3.804645e-02	1.727259e-02	4.800000e-01	-3.138937e+03	-2.780105e+03	-3.588312e+02
522	4.973413e+00	3.804645e-02	1.706031e-02	4.700000e-01	-3.138910e+03	-2.779761e+03	-3.591498e+02
523	4.935339e+00	3.790053e-02	1.706031e-02	4.700000e-01	-3.138937e+03	-2.779895e+03	-3.590415e+02
524	4.942864e+00	3.790053e-02	1.704732e-02	4.600000e-01	-3.138934e+03	-2.779874e+03	-3.590605e+02
525	4.867254e+00	3.790053e-02	1.717922e-02	4.700000e-01	-3.138956e+03	-2.780090e+03	-3.588658e+02
526	4.525832e+00	3.790053e-02	1.781542e-02	4.600000e-01	-3.138938e+03	-2.781075e+03	-3.578632e+02
527	4.310784e+00	3.698914e-02	1.781542e-02	4.700000e-01	-3.138487e+03	-2.781268e+03	-3.572196e+02
528	4.416183e+00	3.743861e-02	1.781542e-02	4.800000e-01	-3.138858e+03	-2.781318e+03	-3.575398e+02
529	4.519050e+00	3.787213e-02	1.781542e-02	4.800000e-01	-3.138942e+03	-2.781098e+03	-3.578435e+02
530	4.738257e+00	3.877979e-02	1.781542e-02	4.900000e-01	-3.138310e+03	-2.779846e+03	-3.584638e+02
531	4.721460e+00	3.871099e-02	1.781542e-02	4.800000e-01	-3.138394e+03	-2.779976e+03	-3.584175e+02
532	4.471823e+00	3.871099e-02	1.830594e-02	4.900000e-01	-3.138227e+03	-2.780670e+03	-3.575575e+02
533	4.962528e+00	3.871099e-02	1.737732e-02	4.900000e-01	-3.138455e+03	-2.779314e+03	-3.591412e+02
534	4.835792e+00	3.871099e-02	1.760356e-02	5.000000e-01	-3.138434e+03	-2.779661e+03	-3.587731e+02
535	4.822483e+00	3.865768e-02	1.760356e-02	5.000000e-01	-3.138495e+03	-2.779758e+03	-3.587364e+02
536	4.695236e+00	3.814426e-02	1.760356e-02	5.100000e-01	-3.138895e+03	-2.780515e+03	-3.583798e+02
537	4.616447e+00	3.782286e-02	1.760356e-02	5.100000e-01	-3.138971e+03	-2.780818e+03	-3.581531e+02
538	4.637007e+00	3.782286e-02	1.756449e-02	5.200000e-01	-3.138974e+03	-2.780758e+03	-3.582154e+02
539	4.617036e+00	3.782286e-02	1.760243e-02	5.200000e-01	-3.138971e+03	-2.780816e+03	-3.581549e+02
540	4.242334e+00	3.782286e-02	1.836335e-02	5.200000e-01	-3.138789e+03	-2.781915e+03	-3.568739e+02
541	4.391933e+00	3.848396e-02	1.836335e-02	5.300000e-01	-3.138447e+03	-2.781140e+03	-3.573073e+02
542	4.547051e+00	3.915767e-02	1.836335e-02	5.200000e-01	-3.137538e+03	-2.779800e+03	-3.577382e+02
543	4.295458e+00	3.915767e-02	1.889349e-02	5.200000e-01	-3.137228e+03	-2.780488e+03	-3.567398e+02
544	4.151923e+00	3.849787e-02	1.889349e-02	5.100000e-01	-3.138147e+03	-2.781811e+03	-3.563364e+02
545	4.334712e+00	3.849787e-02	1.849084e-02	5.100000e-01	-3.138374e+03	-2.781289e+03	-3.570852e+02
546	4.275188e+00	3.823263e-02	1.849084e-02	5.200000e-01	-3.138586e+03	-2.781672e+03	-3.569146e+02
547	4.312444e+00	3.839886e-02	1.849084e-02	5.100000e-01	-3.138464e+03	-2.781442e+03	-3.570217e+02
548	4.448278e+00	3.899892e-02	1.849084e-02	5.000000e-01	-3.137737e+03	-2.780334e+03	-3.574030e+02
549	4.418295e+00	3.886726e-02	1.849084e-02	5.000000e-01	-3.137933e+03	-2.780613e+03	-3.573201e+02
550	4.570928e+00	3.886726e-02	1.817949e-02	5.100000e-01	-3.138076e+03	-2.780191e+03	-3.578855e+02
551	4.675372e+00	3.886726e-02	1.797529e-02	5.000000e-01	-3.138149e+03	-2.779903e+03	-3.582461e+02
552	5.033172e+00	3.886726e-02	1.732459e-02	4.900000e-01	-3.138263e+03	-2.778928e+03	-3.593351e+02
553	4.464762e+00	3.886726e-02	1.839437e-02	4.900000e-01	-3.137981e+03	-2.780484e+03	-3.574972e+02
554	4.420579e+00	3.886726e-02	1.848606e-02	5.000000e-01	-3.137936e+03	-2.780607e+03	-3.573289e+02
555	4.474313e+00	3.886726e-02	1.837472e-02	5.100000e-01	-3.137991e+03	-2.780458e+03	-3.575331e+02
556	4.476591e+00	3.887715e-02	1.837472e-02	5.100000e-01	-3.137977e+03	-2.780437e+03	-3.575394e+02
557	4.501078e+00	3.898334e-02	1.837472e-02	5.100000e-01	-3.137819e+03	-2.780212e+03	-3.576069e+02
558	4.651260e+00	3.898334e-02	1.807564e-02	5.100000e-01	-3.137947e+03	-2.779801e+03	-3.581458e+02
559	4.848659e+00	3.898334e-02	1.770387e-02	5.100000e-01	-3.138054e+03	-2.779264e+03	-3.587904e+02
560	5.159839e+00	3.898334e-02	1.716173e-02	5.200000e-01	-3.138100e+03	-2.778426e+03	-3.596742e+02
561	5.301616e+00	3.898334e-02	1.693070e-02	5.200000e-01	-3.138076e+03	-2.778047e+03	-3.600282e+02
562	5.299543e+00	3.898334e-02	1.693401e-02	5.200000e-01	-3.138076e+03	-2.778053e+03	-3.600232e+02
563	5.218722e+00	3.868494e-02	1.693401e-02	5.200000e-01	-3.138451e+03	-2.778645e+03	-3.598060e+02
564	5.169344e+00	3.850149e-02	1.693401e-02	5.200000e-01	-3.138628e+03	-2.778957e+03	-3.596713e+02
565	4.803657e+00	3.850149e-02	1.756676e-02	5.300000e-01	-3.138656e+03	-2.779967e+03	-3.586889e+02
566	5.128469e+00	3.850149e-02	1.700136e-02	5.400000e-01	-3.138641e+03	-2.779069e+03	-3.595718e+02
567	5.102747e+00	3.840482e-02	1.700136e-02	5.400000e-01	-3.138718e+03	-2.779217e+03	-3.595009e+02
568	5.292804e+00	3.911349e-02	1.700136e-02	5.300000e-01	-3.137889e+03	-2.777874e+03	-3.600148e+02
569	5.308828e+00	3.917266e-02	1.700136e-02	5.400000e-01	-3.137793e+03	-2.777736e+03	-3.600572e+02
570	5.462112e+00	3.973416e-02	1.700136e-02	5.300000e-01	-3.136686e+03	-2.776231e+03	-3.604545e+02
571	5.600674e+00	3.973416e-02	1.678974e-02	5.200000e-01	-3.136660e+03	-2.775879e+03	-3.607810e+02
572	5.461528e+00	3.923746e-02	1.678974e-02	5.100000e-01	-3.137648e+03	-2.777226e+03	-3.604227e+02
573	5.445398e+00	3.917948e-02	1.678974e-02	5.200000e-01	-3.137746e+03	-2.777365e+03	-3.603804e+02
574	5.325101e+00	3.917948e-02	1.697832e-02	5.100000e-01	-3.137779e+03	-2.777681e+03	-3.600973e+02
575	5.261099e+00	3.894332e-02	1.697832e-02	5.200000e-01	-3.138140e+03	-2.778212e+03	-3.599275e+02
576	5.084539e+00	3.828428e-02	1.697832e-02	5.200000e-01	-3.138793e+03	-2.779347e+03	-3.594461e+02
577	4.941740e+00	3.774285e-02	1.697832e-02	5.200000e-01	-3.138914e+03	-2.779872e+03	-3.590419e+02
578	4.848531e+00	3.774285e-02	1.714074e-02	5.100000e-01	-3.138948e+03	-2.780141e+03	-3.588064e+02
579	4.902665e+00	3.795296e-02	1.714074e-02	5.200000e-01	-3.138944e+03	-2.779982e+03	-3.589618e+02
580	4.856071e+00	3.795296e-02	1.722278e-02	5.300000e-01	-3.138954e+03	-2.780115e+03	-3.588388e+02
581	4.822789e+00	3.782268e-02	1.722278e-02	5.300000e-01	-3.138964e+03	-2.780221e+03	-3.587433e+02
582	4.960934e+00	3.836055e-02	1.722278e-02	5.300000e-01	-3.138777e+03	-2.779642e+03	-3.591346e+02
583	5.096879e+00	3.836055e-02	1.699154e-02	5.400000e-01	-3.138747e+03	-2.779264e+03	-3.594829e+02
584	5.085759e+00	3.831868e-02	1.699154e-02	5.400000e-01	-3.138775e+03	-2.779323e+03	-3.594521e+02
585	4.779588e+00	3.831868e-02	1.752731e-02	5.300000e-01	-3.138803e+03	-2.780178e+03	-3.586253e+02
586	4.663781e+00	3.785162e-02	1.752731e-02	5.400000e-01	-3.138974e+03	-2.780680e+03	-3.582948e+02
587	4.675140e+00	3.785162e-02	1.750601e-02	5.300000e-01	-3.138975e+03	-2.780647e+03	-3.583284e+02
588	4.665233e+00	3.785162e-02	1.752459e-02	5.200000e-01	-3.138974e+03	-2.780675e+03	-3.582991e+02
589	4.529560e+00	3.729716e-02	1.752459e-02	5.200000e-01	-3.138791e+03	-2.780892e+03	-3.578992e+02
590	4.408380e+00	3.679487e-02	1.752459e-02	5.200000e-01	-3.138239e+03	-2.780709e+03	-3.575296e+02
591	4.463305e+00	3.702338e-02	1.752459e-02	5.300000e-01	-3.138537e+03	-2.780839e+03	-3.576986e+02
592	4.292582e+00	3.702338e-02	1.786968e-02	5.400000e-01	-3.138520e+03	-2.781362e+03	-3.571571e+02
593	4.667448e+00	3.702338e-02	1.713706e-02	5.300000e-01	-3.138488e+03	-2.780218e+03	-3.582701e+02
594	4.664094e+00	3.701007e-02	1.713706e-02	5.300000e-01	-3.138473e+03	-2.780213e+03	-3.582600e+02
595	4.856626e+00	3.776623e-02	1.713706e-02	5.300000e-01	-3.138950e+03	-2.780120e+03	-3.588291e+02
596	4.813886e+00	3.759968e-02	1.713706e-02	5.400000e-01	-3.138915e+03	-2.780210e+03	-3.587051e+02
597	4.874974e+00	3.759968e-02	1.702935e-02	5.400000e-01	-3.138893e+03	-2.780032e+03	-3.588610e+02
598	4.910402e+00	3.759968e-02	1.696780e-02	5.300000e-01	-3.138877e+03	-2.779929e+03	-3.589485e+02
599	4.841586e+00	3.733529e-02	1.696780e-02	5.400000e-01	-3.138738e+03	-2.779991e+03	-3.587469e+02
600	4.940318e+00	3.771404e-02	1.696780e-02	5.300000e-01	-3.138907e+03	-2.779872e+03	-3.590351e+02
601	5.002764e+00	3.771404e-02	1.686157e-02	5.300000e-01	-3.138876e+03	-2.779692e+03	-3.591845e+02
602	4.931332e+00	3.771404e-02	1.698326e-02	5.300000e-01	-3.138911e+03	-2.779898e+03	-3.590131e+02
603	4.826847e+00	3.771404e-02	1.716609e-02	5.200000e-01	-3.138947e+03	-2.780200e+03	-3.587476e+02
604	4.872738e+00	3.789290e-02	1.716609e-02	5.100000e-01	-3.138955e+03	-2.780075e+03	-3.588798e+02
605	5.097337e+00	3.789290e-02	1.678364e-02	5.000000e-01	-3.138863e+03	-2.779434e+03	-3.594290e+02
606	5.057127e+00	3.774315e-02	1.678364e-02	4.900000e-01	-3.138855e+03	-2.779541e+03	-3.593143e+02
607	4.876257e+00	3.774315e-02	1.709208e-02	4.900000e-01	-3.138939e+03	-2.780061e+03	-3.588779e+02
608	4.913572e+00	3.788728e-02	1.709208e-02	4.800000e-01	-3.138944e+03	-2.779958e+03	-3.589851e+02
609	4.721445e+00	3.788728e-02	1.743637e-02	4.900000e-01	-3.138973e+03	-2.780510e+03	-3.584632e+02
610	4.946845e+00	3.788728e-02	1.703450e-02	5.000000e-01	-3.138933e+03	-2.779863e+03	-3.590693e+02
611	4.541579e+00	3.788728e-02	1.777829e-02	4.900000e-01	-3.138946e+03	-2.781031e+03	-3.579152e+02
612	4.564506e+00	3.798280e-02	1.777829e-02	4.800000e-01	-3.138928e+03	-2.780946e+03	-3.579817e+02
613	4.747585e+00	3.798280e-02	1.743213e-02	4.900000e-01	-3.138958e+03	-2.780420e+03	-3.585384e+02
614	4.714703e+00	3.785103e-02	1.743213e-02	5.000000e-01	-3.138976e+03	-2.780532e+03	-3.584438e+02
615	4.648082e+00	3.758265e-02	1.743213e-02	5.000000e-01	-3.138939e+03	-2.780690e+03	-3.582496e+02
616	4.907009e+00	3.758265e-02	1.696598e-02	5.000000e-01	-3.138871e+03	-2.779933e+03	-3.589382e+02
617	4.449142e+00	3.758265e-02	1.781761e-02	5.000000e-01	-3.138915e+03	-2.781277e+03	-3.576377e+02
618	4.288023e+00	3.758265e-02	1.814926e-02	5.000000e-01	-3.138841e+03	-2.781757e+03	-3.570837e+02
619	4.158826e+00	3.758265e-02	1.842901e-02	5.100000e-01	-3.138743e+03	-2.782144e+03	-3.565985e+02
620	4.216890e+00	3.758265e-02	1.830169e-02	5.200000e-01	-3.138791e+03	-2.781970e+03	-3.568213e+02
621	4.256111e+00	3.775703e-02	1.830169e-02	5.300000e-01	-3.138815e+03	-2.781876e+03	-3.569383e+02
622	4.208856e+00	3.775703e-02	1.840415e-02	5.300000e-01	-3.138775e+03	-2.782017e+03	-3.567582e+02
623	4.187599e+00	3.775703e-02	1.845080e-02	5.400000e-01	-3.138755e+03	-2.782080e+03	-3.566756e+02
624	4.515573e+00	3.775703e-02	1.776811e-02	5.400000e-01	-3.138952e+03	-2.781111e+03	-3.578409e+02
625	4.100385e+00	3.775703e-02	1.864599e-02	5.400000e-01	-3.138665e+03	-2.782340e+03	-3.563253e+02
626	3.899143e+00	3.775703e-02	1.912112e-02	5.300000e-01	-3.138390e+03	-2.782946e+03	-3.554448e+02
627	3.904089e+00	3.775703e-02	1.910900e-02	5.400000e-01	-3.138398e+03	-2.782931e+03	-3.554677e+02
628	4.071964e+00	3.856025e-02	1.910900e-02	5.400000e-01	-3.137938e+03	-2.781976e+03	-3.559625e+02
629	4.017773e+00	3.856025e-02	1.923744e-02	5.500000e-01	-3.137845e+03	-2.782131e+03	-3.557134e+02
630	3.949573e+00	3.823158e-02	1.923744e-02	5.600000e-01	-3.138137e+03	-2.782622e+03	-3.555148e+02
631	4.034430e+00	3.823158e-02	1.903405e-02	5.700000e-01	-3.138278e+03	-2.782373e+03	-3.559049e+02
632	3.898913e+00	3.823158e-02	1.936201e-02	5.800000e-01	-3.138044e+03	-2.782771e+03	-3.552728e+02
633	3.782751e+00	3.823158e-02	1.965705e-02	5.700000e-01	-3.137806e+03	-2.783115e+03	-3.546911e+02
634	3.822353e+00	3.823158e-02	1.955496e-02	5.700000e-01	-3.137891e+03	-2.782998e+03	-3.548938e+02
635	3.854405e+00	3.823158e-02	1.947348e-02	5.700000e-01	-3.137957e+03	-2.782903e+03	-3.550545e+02
636	3.856138e+00	3.823158e-02	1.946910e-02	5.800000e-01	-3.137961e+03	-2.782898e+03	-3.550631e+02
637	3.784596e+00	3.787527e-02	1.946910e-02	5.900000e-01	-3.138125e+03	-2.783276e+03	-3.548489e+02
638	3.735977e+00	3.787527e-02	1.959538e-02	6.000000e-01	-3.138025e+03	-2.783424e+03	-3.546017e+02
639	3.699035e+00	3.787527e-02	1.969298e-02	6.000000e-01	-3.137945e+03	-2.783536e+03	-3.544091e+02
640	3.938964e+00	3.787527e-02	1.908379e-02	6.000000e-01	-3.138400e+03	-2.782811e+03	-3.555893e+02
641	4.073870e+00	3.787527e-02	1.876515e-02	6.100000e-01	-3.138592e+03	-2.782408e+03	-3.561840e+02
642	4.141280e+00	3.787527e-02	1.861180e-02	6.100000e-01	-3.138672e+03	-2.782208e+03	-3.564640e+02
643	4.400537e+00	3.787527e-02	1.805522e-02	6.100000e-01	-3.138887e+03	-2.781444e+03	-3.574434e+02
644	4.454402e+00	3.787527e-02	1.794573e-02	6.100000e-01	-3.138915e+03	-2.781286e+03	-3.576287e+02
645	4.315579e+00	3.787527e-02	1.823208e-02	6.100000e-01	-3.138832e+03	-2.781693e+03	-3.571388e+02
646	4.426320e+00	3.835815e-02	1.823208e-02	6.000000e-01	-3.138609e+03	-2.781150e+03	-3.574594e+02
647	4.336978e+00	3.796906e-02	1.823208e-02	5.900000e-01	-3.138813e+03	-2.781611e+03	-3.572016e+02
648	4.198344e+00	3.735728e-02	1.823208e-02	6.000000e-01	-3.138720e+03	-2.781932e+03	-3.567884e+02
649	4.251744e+00	3.759410e-02	1.823208e-02	6.100000e-01	-3.138818e+03	-2.781868e+03	-3.569495e+02
650	4.186320e+00	3.730374e-02	1.823208e-02	6.200000e-01	-3.138687e+03	-2.781935e+03	-3.567518e+02
651	4.109335e+00	3.730374e-02	1.840207e-02	6.200000e-01	-3.138629e+03	-2.782170e+03	-3.564587e+02
652	4.147511e+00	3.730374e-02	1.831718e-02	6.300000e-01	-3.138659e+03	-2.782054e+03	-3.566058e+02
653	4.122891e+00	3.719286e-02	1.831718e-02	6.200000e-01	-3.138578e+03	-2.782048e+03	-3.565302e+02
654	4.067843e+00	3.719286e-02	1.844070e-02	6.100000e-01	-3.138534e+03	-2.782217e+03	-3.563165e+02
655	3.992718e+00	3.684782e-02	1.844070e-02	6.200000e-01	-3.138166e+03	-2.782084e+03	-3.560818e+02
656	4.163689e+00	3.684782e-02	1.805812e-02	6.200000e-01	-3.138273e+03	-2.781547e+03	-3.567258e+02
657	4.276782e+00	3.684782e-02	1.781776e-02	6.100000e-01	-3.138308e+03	-2.781194e+03	-3.571140e+02
658	3.974368e+00	3.684782e-02	1.848322e-02	6.000000e-01	-3.138151e+03	-2.782142e+03	-3.560084e+02
659	4.110867e+00	3.684782e-02	1.817377e-02	6.100000e-01	-3.138247e+03	-2.781712e+03	-3.565344e+02
660	4.286865e+00	3.762833e-02	1.817377e-02	6.200000e-01	-3.138844e+03	-2.781771e+03	-3.570729e+02
661	4.240468e+00	3.742415e-02	1.817377e-02	6.300000e-01	-3.138773e+03	-2.781840e+03	-3.569336e+02
662	4.676806e+00	3.742415e-02	1.730523e-02	6.200000e-01	-3.138861e+03	-2.780535e+03	-3.583260e+02
663	4.399213e+00	3.742415e-02	1.784286e-02	6.300000e-01	-3.138847e+03	-2.781362e+03	-3.574850e+02
664	4.533921e+00	3.799281e-02	1.784286e-02	6.400000e-01	-3.138914e+03	-2.781032e+03	-3.578816e+02
665	4.490106e+00	3.799281e-02	1.792971e-02	6.500000e-01	-3.138895e+03	-2.781159e+03	-3.577362e+02
666	4.729556e+00	3.799281e-02	1.746993e-02	6.400000e-01	-3.138955e+03	-2.780469e+03	-3.584862e+02
667	4.878481e+00	3.858634e-02	1.746993e-02	6.500000e-01	-3.138584e+03	-2.779679e+03	-3.589052e+02
668	4.674160e+00	3.858634e-02	1.784768e-02	6.400000e-01	-3.138524e+03	-2.780245e+03	-3.582785e+02
669	4.674313e+00	3.858697e-02	1.784768e-02	6.300000e-01	-3.138523e+03	-2.780244e+03	-3.582790e+02
670	5.062491e+00	3.858697e-02	1.714978e-02	6.200000e-01	-3.138581e+03	-2.779172e+03	-3.594097e+02
671	5.180413e+00	3.903379e-02	1.714978e-02	6.100000e-01	-3.138025e+03	-2.778296e+03	-3.597286e+02
672	4.955425e+00	3.817675e-02	1.714978e-02	6.100000e-01	-3.138876e+03	-2.779764e+03	-3.591124e+02
673	5.060876e+00	3.817675e-02	1.697017e-02	6.000000e-01	-3.138846e+03	-2.779468e+03	-3.593783e+02
674	4.935620e+00	3.817675e-02	1.718415e-02	6.100000e-01	-3.138880e+03	-2.779819e+03	-3.590605e+02
675	4.777873e+00	3.817675e-02	1.746553e-02	6.200000e-01	-3.138889e+03	-2.780265e+03	-3.586240e+02
676	4.726943e+00	3.797273e-02	1.746553e-02	6.200000e-01	-3.138960e+03	-2.780481e+03	-3.584788e+02
677	4.676096e+00	3.776795e-02	1.746553e-02	6.200000e-01	-3.138975e+03	-2.780643e+03	-3.583319e+02
678	4.554369e+00	3.776795e-02	1.769739e-02	6.300000e-01	-3.138962e+03	-2.780998e+03	-3.579635e+02
679	4.186155e+00	3.620904e-02	1.769739e-02	6.400000e-01	-3.137105e+03	-2.780274e+03	-3.568311e+02
