#step	w	sigma	tau	rho	neglogP	neglogP_Nterms	neglogP_Kterms
228	2.252878e+00	4.908927e-02	3.270527e-02	4.000000e-01	-2.846551e+03	-2.507221e+03	-3.393293e+02
229	2.236298e+00	4.890830e-02	3.270527e-02	3.900000e-01	-2.846467e+03	-2.507147e+03	-3.393205e+02
230	2.236316e+00	4.890830e-02	3.270514e-02	4.000000e-01	-2.846468e+03	-2.507147e+03	-3.393209e+02
231	2.283856e+00	4.942542e-02	3.270514e-02	4.100000e-01	-2.846632e+03	-2.507287e+03	-3.393458e+02
232	2.272290e+00	4.930011e-02	3.270514e-02	4.000000e-01	-2.846613e+03	-2.507273e+03	-3.393398e+02
233	2.255979e+00	4.912285e-02	3.270514e-02	4.100000e-01	-2.846564e+03	-2.507232e+03	-3.393313e+02
234	2.298643e+00	4.912285e-02	3.240021e-02	4.200000e-01	-2.847394e+03	-2.507210e+03	-3.401843e+02
235	2.301826e+00	4.912285e-02	3.237780e-02	4.100000e-01	-2.847456e+03	-2.507208e+03	-3.402472e+02
236	2.276373e+00	4.912285e-02	3.255831e-02	4.100000e-01	-2.846963e+03	-2.507222e+03	-3.397413e+02
237	2.258213e+00	4.892652e-02	3.255831e-02	4.000000e-01	-2.846877e+03	-2.507145e+03	-3.397317e+02
238	2.345002e+00	4.985784e-02	3.255831e-02	3.900000e-01	-2.847000e+03	-2.507224e+03	-3.397760e+02
239	2.389440e+00	5.032802e-02	3.255831e-02	4.000000e-01	-2.846798e+03	-2.507001e+03	-3.397975e+02
240	2.282778e+00	4.919191e-02	3.255831e-02	3.900000e-01	-2.846985e+03	-2.507241e+03	-3.397446e+02
241	2.269566e+00	4.919191e-02	3.265294e-02	3.800000e-01	-2.846728e+03	-2.507248e+03	-3.394802e+02
242	2.283533e+00	4.934305e-02	3.265294e-02	3.900000e-01	-2.846763e+03	-2.507276e+03	-3.394875e+02
243	2.264936e+00	4.914171e-02	3.265294e-02	3.900000e-01	-2.846712e+03	-2.507234e+03	-3.394778e+02
244	2.299652e+00	4.951689e-02	3.265294e-02	3.900000e-01	-2.846780e+03	-2.507284e+03	-3.394957e+02
245	2.238844e+00	4.885783e-02	3.265294e-02	3.800000e-01	-2.846581e+03	-2.507117e+03	-3.394640e+02
246	2.178714e+00	4.819726e-02	3.265294e-02	3.900000e-01	-2.846001e+03	-2.506570e+03	-3.394310e+02
247	2.180648e+00	4.821865e-02	3.265294e-02	3.800000e-01	-2.846026e+03	-2.506594e+03	-3.394321e+02
248	2.270356e+00	4.920047e-02	3.265294e-02	3.800000e-01	-2.846730e+03	-2.507250e+03	-3.394806e+02
249	2.213162e+00	4.857680e-02	3.265294e-02	3.800000e-01	-2.846383e+03	-2.506932e+03	-3.394501e+02
250	2.305713e+00	4.857680e-02	3.199088e-02	3.900000e-01	-2.848195e+03	-2.506883e+03	-3.413123e+02
251	2.260790e+00	4.810125e-02	3.199088e-02	3.900000e-01	-2.847695e+03	-2.506407e+03	-3.412882e+02
252	2.329606e+00	4.810125e-02	3.151484e-02	4.000000e-01	-2.849016e+03	-2.506370e+03	-3.426458e+02
253	2.338547e+00	4.819347e-02	3.151484e-02	3.900000e-01	-2.849129e+03	-2.506479e+03	-3.426506e+02
254	2.362036e+00	4.843489e-02	3.151484e-02	4.000000e-01	-2.849389e+03	-2.506726e+03	-3.426629e+02
255	2.322015e+00	4.843489e-02	3.178527e-02	4.100000e-01	-2.848636e+03	-2.506747e+03	-3.418897e+02
256	2.470795e+00	4.843489e-02	3.081343e-02	4.100000e-01	-2.851363e+03	-2.506671e+03	-3.446923e+02
257	2.417520e+00	4.843489e-02	3.115109e-02	4.100000e-01	-2.850408e+03	-2.506697e+03	-3.437110e+02
258	2.503932e+00	4.843489e-02	3.060886e-02	4.100000e-01	-2.851945e+03	-2.506654e+03	-3.452908e+02
259	2.551829e+00	4.889595e-02	3.060886e-02	4.000000e-01	-2.852295e+03	-2.506981e+03	-3.453139e+02
260	2.454205e+00	4.795154e-02	3.060886e-02	4.100000e-01	-2.851370e+03	-2.506104e+03	-3.452659e+02
261	2.494721e+00	4.795154e-02	3.035928e-02	4.200000e-01	-2.852083e+03	-2.506083e+03	-3.460001e+02
262	2.477542e+00	4.778615e-02	3.035928e-02	4.300000e-01	-2.851835e+03	-2.505844e+03	-3.459914e+02
263	2.455073e+00	4.778615e-02	3.049789e-02	4.300000e-01	-2.851439e+03	-2.505856e+03	-3.455831e+02
264	2.506110e+00	4.778615e-02	3.018575e-02	4.300000e-01	-2.852334e+03	-2.505830e+03	-3.465046e+02
265	2.515436e+00	4.787499e-02	3.018575e-02	4.400000e-01	-2.852471e+03	-2.505961e+03	-3.465093e+02
266	2.495618e+00	4.787499e-02	3.030537e-02	4.300000e-01	-2.852127e+03	-2.505971e+03	-3.461553e+02
267	2.588250e+00	4.787499e-02	2.975812e-02	4.400000e-01	-2.853709e+03	-2.505925e+03	-3.477833e+02
268	2.602255e+00	4.800434e-02	2.975812e-02	4.500000e-01	-2.853894e+03	-2.506104e+03	-3.477901e+02
269	2.523410e+00	4.800434e-02	3.021945e-02	4.600000e-01	-2.852559e+03	-2.506142e+03	-3.464162e+02
270	2.489428e+00	4.768001e-02	3.021945e-02	4.700000e-01	-2.852064e+03	-2.505665e+03	-3.463991e+02
271	2.442530e+00	4.722876e-02	3.021945e-02	4.700000e-01	-2.851203e+03	-2.504828e+03	-3.463748e+02
272	2.417393e+00	4.722876e-02	3.037616e-02	4.700000e-01	-2.850753e+03	-2.504841e+03	-3.459117e+02
273	2.463896e+00	4.768086e-02	3.037616e-02	4.700000e-01	-2.851615e+03	-2.505679e+03	-3.459360e+02
274	2.479824e+00	4.783472e-02	3.037616e-02	4.800000e-01	-2.851863e+03	-2.505918e+03	-3.459442e+02
275	2.542617e+00	4.843656e-02	3.037616e-02	4.900000e-01	-2.852612e+03	-2.506637e+03	-3.459753e+02
276	2.533146e+00	4.843656e-02	3.043289e-02	4.900000e-01	-2.852450e+03	-2.506642e+03	-3.458081e+02
277	2.539875e+00	4.843656e-02	3.039255e-02	4.800000e-01	-2.852565e+03	-2.506638e+03	-3.459270e+02
278	2.505860e+00	4.811112e-02	3.039255e-02	4.900000e-01	-2.852202e+03	-2.506292e+03	-3.459103e+02
279	2.533355e+00	4.837435e-02	3.039255e-02	4.800000e-01	-2.852503e+03	-2.506580e+03	-3.459238e+02
280	2.492258e+00	4.798037e-02	3.039255e-02	4.700000e-01	-2.852028e+03	-2.506125e+03	-3.459035e+02
281	2.533900e+00	4.837955e-02	3.039255e-02	4.700000e-01	-2.852509e+03	-2.506585e+03	-3.459241e+02
282	2.563478e+00	4.866110e-02	3.039255e-02	4.600000e-01	-2.852759e+03	-2.506821e+03	-3.459383e+02
283	2.663960e+00	4.960563e-02	3.039255e-02	4.500000e-01	-2.853096e+03	-2.507111e+03	-3.459844e+02
284	2.731852e+00	5.023376e-02	3.039255e-02	4.600000e-01	-2.852915e+03	-2.506901e+03	-3.460137e+02
285	2.765945e+00	5.054625e-02	3.039255e-02	4.500000e-01	-2.852712e+03	-2.506684e+03	-3.460279e+02
286	2.706865e+00	5.000350e-02	3.039255e-02	4.400000e-01	-2.853017e+03	-2.507014e+03	-3.460031e+02
287	2.898293e+00	5.000350e-02	2.937171e-02	4.400000e-01	-2.855986e+03	-2.506935e+03	-3.490518e+02
288	2.706833e+00	4.832367e-02	2.937171e-02	4.300000e-01	-2.855414e+03	-2.506444e+03	-3.489697e+02
289	2.748572e+00	4.869482e-02	2.937171e-02	4.200000e-01	-2.855750e+03	-2.506761e+03	-3.489885e+02
290	2.858771e+00	4.869482e-02	2.880004e-02	4.100000e-01	-2.857443e+03	-2.506713e+03	-3.507296e+02
291	2.911940e+00	4.869482e-02	2.853590e-02	4.000000e-01	-2.858233e+03	-2.506690e+03	-3.515425e+02
292	2.984092e+00	4.869482e-02	2.818880e-02	4.100000e-01	-2.859279e+03	-2.506660e+03	-3.526188e+02
293	2.994520e+00	4.877983e-02	2.818880e-02	4.100000e-01	-2.859339e+03	-2.506716e+03	-3.526231e+02
294	3.086549e+00	4.877983e-02	2.776539e-02	4.200000e-01	-2.860628e+03	-2.506679e+03	-3.539487e+02
295	3.246421e+00	5.002719e-02	2.776539e-02	4.300000e-01	-2.860803e+03	-2.506794e+03	-3.540089e+02
296	3.255890e+00	5.010010e-02	2.776539e-02	4.300000e-01	-2.860775e+03	-2.506762e+03	-3.540123e+02
297	3.263411e+00	5.015793e-02	2.776539e-02	4.300000e-01	-2.860749e+03	-2.506734e+03	-3.540150e+02
298	3.347253e+00	5.079816e-02	2.776539e-02	4.200000e-01	-2.860298e+03	-2.506254e+03	-3.540440e+02
299	3.369781e+00	5.096882e-02	2.776539e-02	4.200000e-01	-2.860127e+03	-2.506075e+03	-3.540515e+02
300	3.265856e+00	5.017672e-02	2.776539e-02	4.100000e-01	-2.860740e+03	-2.506724e+03	-3.540159e+02
301	3.244669e+00	5.017672e-02	2.785589e-02	4.000000e-01	-2.860463e+03	-2.506732e+03	-3.537313e+02
302	3.024317e+00	5.017672e-02	2.885284e-02	4.100000e-01	-2.857452e+03	-2.506813e+03	-3.506392e+02
303	3.082576e+00	5.065770e-02	2.885284e-02	4.000000e-01	-2.857133e+03	-2.506472e+03	-3.506610e+02
304	3.116753e+00	5.093775e-02	2.885284e-02	4.100000e-01	-2.856869e+03	-2.506195e+03	-3.506734e+02
305	3.127692e+00	5.102707e-02	2.885284e-02	4.200000e-01	-2.856773e+03	-2.506095e+03	-3.506774e+02
306	3.185508e+00	5.149653e-02	2.885284e-02	4.100000e-01	-2.856177e+03	-2.505480e+03	-3.506977e+02
307	3.199398e+00	5.160867e-02	2.885284e-02	4.000000e-01	-2.856013e+03	-2.505311e+03	-3.507024e+02
308	3.210893e+00	5.160867e-02	2.880115e-02	4.100000e-01	-2.856168e+03	-2.505307e+03	-3.508609e+02
309	3.129227e+00	5.160867e-02	2.917455e-02	4.100000e-01	-2.855056e+03	-2.505335e+03	-3.497208e+02
310	3.126155e+00	5.160867e-02	2.918888e-02	4.000000e-01	-2.855013e+03	-2.505336e+03	-3.496772e+02
311	3.147810e+00	5.178712e-02	2.918888e-02	4.000000e-01	-2.854734e+03	-2.505050e+03	-3.496847e+02
312	3.361430e+00	5.178712e-02	2.824618e-02	3.900000e-01	-2.857561e+03	-2.504978e+03	-3.525825e+02
313	3.363367e+00	5.180204e-02	2.824618e-02	3.900000e-01	-2.857537e+03	-2.504953e+03	-3.525831e+02
314	3.401880e+00	5.209778e-02	2.824618e-02	3.800000e-01	-2.857027e+03	-2.504431e+03	-3.525954e+02
315	3.375375e+00	5.189443e-02	2.824618e-02	3.800000e-01	-2.857383e+03	-2.504796e+03	-3.525870e+02
316	3.398339e+00	5.207066e-02	2.824618e-02	3.700000e-01	-2.857076e+03	-2.504482e+03	-3.525943e+02
317	3.331515e+00	5.207066e-02	2.852806e-02	3.800000e-01	-2.856224e+03	-2.504503e+03	-3.517207e+02
318	3.233144e+00	5.207066e-02	2.895880e-02	3.900000e-01	-2.854933e+03	-2.504535e+03	-3.503976e+02
319	3.185421e+00	5.168493e-02	2.895880e-02	4.000000e-01	-2.855580e+03	-2.505199e+03	-3.503815e+02
320	3.159416e+00	5.168493e-02	2.907773e-02	3.900000e-01	-2.855226e+03	-2.505208e+03	-3.500186e+02
321	3.036110e+00	5.066631e-02	2.907773e-02	3.800000e-01	-2.856456e+03	-2.506482e+03	-3.499744e+02
322	2.976531e+00	5.016672e-02	2.907773e-02	3.900000e-01	-2.856788e+03	-2.506836e+03	-3.499517e+02
323	3.037658e+00	5.016672e-02	2.878368e-02	3.800000e-01	-2.857664e+03	-2.506813e+03	-3.508508e+02
324	3.116667e+00	5.081494e-02	2.878368e-02	3.800000e-01	-2.857198e+03	-2.506318e+03	-3.508801e+02
325	3.107121e+00	5.073706e-02	2.878368e-02	3.800000e-01	-2.857270e+03	-2.506394e+03	-3.508766e+02
326	3.096058e+00	5.064666e-02	2.878368e-02	3.900000e-01	-2.857349e+03	-2.506476e+03	-3.508726e+02
327	3.161206e+00	5.117675e-02	2.878368e-02	3.800000e-01	-2.856806e+03	-2.505910e+03	-3.508960e+02
328	3.092503e+00	5.061757e-02	2.878368e-02	3.700000e-01	-2.857373e+03	-2.506501e+03	-3.508713e+02
329	3.096162e+00	5.064751e-02	2.878368e-02	3.800000e-01	-2.857348e+03	-2.506475e+03	-3.508726e+02
330	3.125980e+00	5.089081e-02	2.878368e-02	3.800000e-01	-2.857124e+03	-2.506240e+03	-3.508834e+02
331	3.087521e+00	5.089081e-02	2.896239e-02	3.700000e-01	-2.856590e+03	-2.506254e+03	-3.503362e+02
332	3.101950e+00	5.089081e-02	2.889495e-02	3.600000e-01	-2.856791e+03	-2.506249e+03	-3.505424e+02
333	3.156657e+00	5.133761e-02	2.889495e-02	3.500000e-01	-2.856270e+03	-2.505708e+03	-3.505619e+02
334	3.093206e+00	5.081902e-02	2.889495e-02	3.400000e-01	-2.856862e+03	-2.506323e+03	-3.505393e+02
335	3.087348e+00	5.077088e-02	2.889495e-02	3.400000e-01	-2.856907e+03	-2.506370e+03	-3.505371e+02
336	3.150168e+00	5.077088e-02	2.860539e-02	3.400000e-01	-2.857774e+03	-2.506347e+03	-3.514264e+02
337	3.237985e+00	5.077088e-02	2.821482e-02	3.500000e-01	-2.858953e+03	-2.506316e+03	-3.526362e+02
338	3.037507e+00	5.077088e-02	2.913105e-02	3.400000e-01	-2.856205e+03	-2.506389e+03	-3.498167e+02
339	3.037620e+00	5.077183e-02	2.913105e-02	3.300000e-01	-2.856204e+03	-2.506388e+03	-3.498167e+02
340	2.908579e+00	4.968171e-02	2.913105e-02	3.400000e-01	-2.856769e+03	-2.507003e+03	-3.497667e+02
341	2.914466e+00	4.968171e-02	2.910161e-02	3.400000e-01	-2.856857e+03	-2.507000e+03	-3.498563e+02
342	2.884344e+00	4.968171e-02	2.925318e-02	3.300000e-01	-2.856408e+03	-2.507012e+03	-3.493957e+02
343	2.902437e+00	4.968171e-02	2.916185e-02	3.200000e-01	-2.856678e+03	-2.507005e+03	-3.496730e+02
344	2.955294e+00	4.968171e-02	2.889989e-02	3.100000e-01	-2.857456e+03	-2.506984e+03	-3.504720e+02
345	2.978068e+00	4.968171e-02	2.878917e-02	3.100000e-01	-2.857786e+03	-2.506975e+03	-3.508112e+02
346	2.908388e+00	4.968171e-02	2.913200e-02	3.000000e-01	-2.856766e+03	-2.507003e+03	-3.497638e+02
347	2.855672e+00	4.922940e-02	2.913200e-02	3.100000e-01	-2.856726e+03	-2.506984e+03	-3.497420e+02
348	2.902930e+00	4.922940e-02	2.889390e-02	3.000000e-01	-2.857433e+03	-2.506965e+03	-3.504685e+02
349	3.059039e+00	4.922940e-02	2.814699e-02	3.000000e-01	-2.859677e+03	-2.506902e+03	-3.527756e+02
350	3.058655e+00	4.922630e-02	2.814699e-02	3.100000e-01	-2.859677e+03	-2.506901e+03	-3.527755e+02
351	2.970115e+00	4.922630e-02	2.856345e-02	3.000000e-01	-2.858420e+03	-2.506936e+03	-3.514838e+02
352	2.864259e+00	4.834112e-02	2.856345e-02	2.900000e-01	-2.857832e+03	-2.506393e+03	-3.514395e+02
353	2.865965e+00	4.835552e-02	2.856345e-02	2.800000e-01	-2.857847e+03	-2.506407e+03	-3.514402e+02
354	2.896859e+00	4.835552e-02	2.841073e-02	2.800000e-01	-2.858306e+03	-2.506394e+03	-3.519123e+02
355	2.908418e+00	4.845189e-02	2.841073e-02	2.800000e-01	-2.858403e+03	-2.506486e+03	-3.519173e+02
356	2.977909e+00	4.902730e-02	2.841073e-02	2.900000e-01	-2.858807e+03	-2.506861e+03	-3.519462e+02
357	3.126141e+00	4.902730e-02	2.772897e-02	2.900000e-01	-2.860877e+03	-2.506802e+03	-3.540757e+02
358	3.192485e+00	4.902730e-02	2.743933e-02	2.900000e-01	-2.861768e+03	-2.506776e+03	-3.549913e+02
359	3.249941e+00	4.946651e-02	2.743933e-02	3.000000e-01	-2.861885e+03	-2.506873e+03	-3.550127e+02
360	3.349936e+00	4.946651e-02	2.702670e-02	3.000000e-01	-2.863165e+03	-2.506836e+03	-3.563286e+02
361	3.437615e+00	5.010968e-02	2.702670e-02	3.100000e-01	-2.863054e+03	-2.506695e+03	-3.563590e+02
362	3.474362e+00	5.037680e-02	2.702670e-02	3.200000e-01	-2.862913e+03	-2.506542e+03	-3.563712e+02
363	3.372655e+00	4.963397e-02	2.702670e-02	3.100000e-01	-2.863168e+03	-2.506831e+03	-3.563366e+02
364	3.343058e+00	4.963397e-02	2.714608e-02	3.000000e-01	-2.862796e+03	-2.506842e+03	-3.559546e+02
365	3.290327e+00	4.924097e-02	2.714608e-02	2.900000e-01	-2.862753e+03	-2.506818e+03	-3.559356e+02
366	3.309665e+00	4.924097e-02	2.706665e-02	3.000000e-01	-2.863000e+03	-2.506810e+03	-3.561897e+02
367	3.250034e+00	4.924097e-02	2.731384e-02	2.900000e-01	-2.862233e+03	-2.506832e+03	-3.554006e+02
368	3.166076e+00	4.860079e-02	2.731384e-02	3.000000e-01	-2.861883e+03	-2.506514e+03	-3.553688e+02
369	3.154944e+00	4.851528e-02	2.731384e-02	3.000000e-01	-2.861808e+03	-2.506444e+03	-3.553644e+02
370	3.123790e+00	4.851528e-02	2.744970e-02	3.000000e-01	-2.861389e+03	-2.506456e+03	-3.549327e+02
371	3.109058e+00	4.851528e-02	2.751466e-02	3.100000e-01	-2.861189e+03	-2.506462e+03	-3.547269e+02
372	3.063106e+00	4.815541e-02	2.751466e-02	3.000000e-01	-2.860804e+03	-2.506096e+03	-3.547083e+02
373	3.142889e+00	4.877852e-02	2.751466e-02	2.900000e-01	-2.861396e+03	-2.506656e+03	-3.547402e+02
374	3.111151e+00	4.853161e-02	2.751466e-02	3.000000e-01	-2.861204e+03	-2.506476e+03	-3.547277e+02
375	3.222255e+00	4.853161e-02	2.703614e-02	3.100000e-01	-2.862685e+03	-2.506433e+03	-3.562521e+02
376	3.274277e+00	4.892180e-02	2.703614e-02	3.200000e-01	-2.862965e+03	-2.506693e+03	-3.562717e+02
377	3.311823e+00	4.892180e-02	2.688245e-02	3.300000e-01	-2.863444e+03	-2.506679e+03	-3.567652e+02
378	3.287489e+00	4.874174e-02	2.688245e-02	3.200000e-01	-2.863332e+03	-2.506575e+03	-3.567562e+02
379	3.362539e+00	4.874174e-02	2.658076e-02	3.100000e-01	-2.864278e+03	-2.506548e+03	-3.577302e+02
380	3.418875e+00	4.914836e-02	2.658076e-02	3.200000e-01	-2.864493e+03	-2.506742e+03	-3.577504e+02
381	3.385561e+00	4.890832e-02	2.658076e-02	3.200000e-01	-2.864383e+03	-2.506645e+03	-3.577386e+02
382	3.423589e+00	4.890832e-02	2.643272e-02	3.100000e-01	-2.864850e+03	-2.506631e+03	-3.582192e+02
383	3.479401e+00	4.930536e-02	2.643272e-02	3.100000e-01	-2.865005e+03	-2.506766e+03	-3.582387e+02
384	3.428650e+00	4.930536e-02	2.662764e-02	3.200000e-01	-2.864390e+03	-2.506784e+03	-3.576063e+02
385	3.500072e+00	4.930536e-02	2.635456e-02	3.100000e-01	-2.865253e+03	-2.506759e+03	-3.584932e+02
386	3.530380e+00	4.930536e-02	2.624119e-02	3.000000e-01	-2.865612e+03	-2.506749e+03	-3.588632e+02
387	3.557384e+00	4.930536e-02	2.614140e-02	3.000000e-01	-2.865930e+03	-2.506740e+03	-3.591897e+02
388	3.509113e+00	4.896971e-02	2.614140e-02	2.900000e-01	-2.865807e+03	-2.506634e+03	-3.591732e+02
389	3.555497e+00	4.929229e-02	2.614140e-02	2.900000e-01	-2.865927e+03	-2.506738e+03	-3.591890e+02
390	3.585021e+00	4.929229e-02	2.603354e-02	2.900000e-01	-2.866271e+03	-2.506728e+03	-3.595428e+02
391	3.489870e+00	4.863376e-02	2.603354e-02	2.900000e-01	-2.865931e+03	-2.506421e+03	-3.595102e+02
392	3.754454e+00	4.863376e-02	2.509946e-02	3.000000e-01	-2.868944e+03	-2.506331e+03	-3.626134e+02
393	3.789144e+00	4.885792e-02	2.509946e-02	3.000000e-01	-2.869103e+03	-2.506478e+03	-3.626246e+02
394	3.755727e+00	4.864200e-02	2.509946e-02	2.900000e-01	-2.868951e+03	-2.506337e+03	-3.626138e+02
395	3.587245e+00	4.753844e-02	2.509946e-02	2.900000e-01	-2.867503e+03	-2.504947e+03	-3.625561e+02
396	3.646485e+00	4.753844e-02	2.489475e-02	2.800000e-01	-2.868172e+03	-2.504926e+03	-3.632457e+02
397	3.832363e+00	4.873501e-02	2.489475e-02	2.900000e-01	-2.869691e+03	-2.506383e+03	-3.633080e+02
398	4.034887e+00	4.873501e-02	2.426193e-02	2.900000e-01	-2.871781e+03	-2.506320e+03	-3.654607e+02
399	4.014322e+00	4.873501e-02	2.432400e-02	2.900000e-01	-2.871575e+03	-2.506326e+03	-3.652481e+02
400	4.242407e+00	4.873501e-02	2.366110e-02	2.900000e-01	-2.873793e+03	-2.506259e+03	-3.675343e+02
401	4.234070e+00	4.873501e-02	2.368438e-02	2.800000e-01	-2.873715e+03	-2.506262e+03	-3.674534e+02
402	4.268366e+00	4.873501e-02	2.358904e-02	2.800000e-01	-2.874037e+03	-2.506252e+03	-3.677849e+02
403	4.260839e+00	4.869202e-02	2.358904e-02	2.900000e-01	-2.874005e+03	-2.506222e+03	-3.677828e+02
404	4.455154e+00	4.869202e-02	2.306888e-02	2.800000e-01	-2.875772e+03	-2.506168e+03	-3.696040e+02
405	4.592810e+00	4.869202e-02	2.272053e-02	2.800000e-01	-2.876966e+03	-2.506131e+03	-3.708354e+02
406	4.542816e+00	4.869202e-02	2.284521e-02	2.700000e-01	-2.876538e+03	-2.506144e+03	-3.703936e+02
407	4.540256e+00	4.867830e-02	2.284521e-02	2.800000e-01	-2.876527e+03	-2.506134e+03	-3.703929e+02
408	4.825986e+00	4.867830e-02	2.215860e-02	2.700000e-01	-2.878901e+03	-2.506061e+03	-3.728407e+02
409	4.873618e+00	4.891793e-02	2.215860e-02	2.800000e-01	-2.879063e+03	-2.506210e+03	-3.728525e+02
410	5.137881e+00	4.891793e-02	2.158122e-02	2.700000e-01	-2.881085e+03	-2.506148e+03	-3.749378e+02
411	5.449557e+00	4.891793e-02	2.095499e-02	2.600000e-01	-2.883304e+03	-2.506078e+03	-3.772259e+02
412	5.430783e+00	4.883360e-02	2.095499e-02	2.600000e-01	-2.883252e+03	-2.506030e+03	-3.772218e+02
413	5.485811e+00	4.908038e-02	2.095499e-02	2.600000e-01	-2.883386e+03	-2.506152e+03	-3.772337e+02
414	5.652103e+00	4.908038e-02	2.064443e-02	2.600000e-01	-2.884495e+03	-2.506117e+03	-3.783780e+02
415	5.872994e+00	4.908038e-02	2.025248e-02	2.700000e-01	-2.885903e+03	-2.506073e+03	-3.798305e+02
416	6.077149e+00	4.908038e-02	1.990939e-02	2.700000e-01	-2.887142e+03	-2.506033e+03	-3.811092e+02
417	6.043514e+00	4.894437e-02	1.990939e-02	2.600000e-01	-2.887074e+03	-2.505972e+03	-3.811027e+02
418	5.956777e+00	4.894437e-02	2.005382e-02	2.700000e-01	-2.886552e+03	-2.505989e+03	-3.805637e+02
419	6.053273e+00	4.933921e-02	2.005382e-02	2.800000e-01	-2.886705e+03	-2.506123e+03	-3.805822e+02
420	6.136945e+00	4.933921e-02	1.991664e-02	2.700000e-01	-2.887201e+03	-2.506107e+03	-3.810942e+02
421	6.087526e+00	4.914015e-02	1.991664e-02	2.800000e-01	-2.887141e+03	-2.506056e+03	-3.810849e+02
422	6.004420e+00	4.914015e-02	2.005400e-02	2.800000e-01	-2.886644e+03	-2.506072e+03	-3.805723e+02
423	6.257307e+00	4.914015e-02	1.964458e-02	2.800000e-01	-2.888127e+03	-2.506024e+03	-3.821031e+02
424	6.094657e+00	4.849728e-02	1.964458e-02	2.700000e-01	-2.887697e+03	-2.505625e+03	-3.820724e+02
425	6.221642e+00	4.899991e-02	1.964458e-02	2.800000e-01	-2.888064e+03	-2.505968e+03	-3.820965e+02
426	6.237538e+00	4.899991e-02	1.961953e-02	2.800000e-01	-2.888155e+03	-2.505965e+03	-3.821905e+02
427	6.699435e+00	4.899991e-02	1.893111e-02	2.700000e-01	-2.890665e+03	-2.505883e+03	-3.847825e+02
428	6.651098e+00	4.882282e-02	1.893111e-02	2.700000e-01	-2.890561e+03	-2.505786e+03	-3.847742e+02
429	6.870506e+00	4.962157e-02	1.893111e-02	2.800000e-01	-2.890821e+03	-2.506010e+03	-3.848110e+02
430	6.924332e+00	4.981557e-02	1.893111e-02	2.700000e-01	-2.890804e+03	-2.505984e+03	-3.848196e+02
431	6.732923e+00	4.912222e-02	1.893111e-02	2.700000e-01	-2.890721e+03	-2.505933e+03	-3.847882e+02
432	7.273283e+00	4.912222e-02	1.821431e-02	2.800000e-01	-2.893349e+03	-2.505846e+03	-3.875037e+02
433	6.987338e+00	4.912222e-02	1.858327e-02	2.800000e-01	-2.891995e+03	-2.505891e+03	-3.861044e+02
434	6.834494e+00	4.858199e-02	1.858327e-02	2.800000e-01	-2.891647e+03	-2.505568e+03	-3.860790e+02
435	6.690867e+00	4.806880e-02	1.858327e-02	2.800000e-01	-2.891073e+03	-2.505019e+03	-3.860541e+02
436	6.651896e+00	4.792861e-02	1.858327e-02	2.700000e-01	-2.890873e+03	-2.504826e+03	-3.860471e+02
437	6.763978e+00	4.833071e-02	1.858327e-02	2.600000e-01	-2.891397e+03	-2.505330e+03	-3.860669e+02
438	6.466920e+00	4.833071e-02	1.900529e-02	2.500000e-01	-2.889853e+03	-2.505383e+03	-3.844704e+02
439	6.589961e+00	4.878832e-02	1.900529e-02	2.400000e-01	-2.890266e+03	-2.505774e+03	-3.844924e+02
440	6.255442e+00	4.878832e-02	1.950684e-02	2.400000e-01	-2.888437e+03	-2.505834e+03	-3.826034e+02
441	6.463678e+00	4.878832e-02	1.919005e-02	2.400000e-01	-2.889591e+03	-2.505796e+03	-3.837954e+02
442	6.815391e+00	4.878832e-02	1.868833e-02	2.300000e-01	-2.891426e+03	-2.505735e+03	-3.856909e+02
443	6.782697e+00	4.867116e-02	1.868833e-02	2.200000e-01	-2.891338e+03	-2.505652e+03	-3.856854e+02
444	7.017878e+00	4.867116e-02	1.837252e-02	2.100000e-01	-2.892495e+03	-2.505613e+03	-3.868823e+02
445	7.288115e+00	4.867116e-02	1.802869e-02	2.000000e-01	-2.893757e+03	-2.505569e+03	-3.881875e+02
446	7.151451e+00	4.821267e-02	1.802869e-02	2.100000e-01	-2.893292e+03	-2.505126e+03	-3.881656e+02
447	7.229845e+00	4.847620e-02	1.802869e-02	2.000000e-01	-2.893583e+03	-2.505404e+03	-3.881783e+02
448	7.133235e+00	4.815123e-02	1.802869e-02	1.900000e-01	-2.893215e+03	-2.505052e+03	-3.881626e+02
449	7.321355e+00	4.815123e-02	1.779556e-02	1.900000e-01	-2.894070e+03	-2.505022e+03	-3.890483e+02
450	7.329078e+00	4.817661e-02	1.779556e-02	1.900000e-01	-2.894102e+03	-2.505053e+03	-3.890496e+02
451	7.373639e+00	4.817661e-02	1.774170e-02	1.800000e-01	-2.894300e+03	-2.505046e+03	-3.892542e+02
452	8.001788e+00	4.817661e-02	1.703110e-02	1.900000e-01	-2.896902e+03	-2.504951e+03	-3.919516e+02
453	8.225208e+00	4.884456e-02	1.703110e-02	1.800000e-01	-2.897542e+03	-2.505559e+03	-3.919829e+02
454	8.677705e+00	4.884456e-02	1.658112e-02	1.800000e-01	-2.899183e+03	-2.505500e+03	-3.936835e+02
455	8.656532e+00	4.878494e-02	1.658112e-02	1.700000e-01	-2.899142e+03	-2.505462e+03	-3.936808e+02
